Session,Market,Period,SubjectID,FundShown,Cash_pre,Shares_pre,LastPrice,Fundamental,Dividend,UnitsBuy,UnitsSell,AvgBuyPrice,AvgSellPrice,TradingProfit,Shares_t,Cash_t,DivEarn
2,4,6,4,1,1546.2699890136719,2,321.8,240,8,0,0,0.0,0.0,0.0,2,1562.27,16
2,4,6,5,1,1057.9499816894531,4,321.8,240,8,0,1,0.0,321.04,321.04,3,1402.99,24
2,4,6,6,1,889.1199951171875,4,321.8,240,8,0,1,0.0,322.26,322.26,3,1235.38,24
2,4,6,7,1,359.1200256347656,6,321.8,240,8,0,1,0.0,321.8,321.8,5,720.92,40
2,4,6,8,1,905.030029296875,4,321.8,240,8,0,1,0.0,322.79,322.79,3,1251.82,24
2,4,6,9,1,1292.3900146484375,3,321.8,240,8,0,0,0.0,0.0,0.0,3,1316.39,24
2,4,6,10,1,1539.3700256347656,2,321.8,240,8,4,0,321.45,0.0,-1285.8,6,301.57,48
2,4,6,11,1,897.8699951171875,4,321.8,240,8,1,1,318.87,318.34000000000003,-0.53,4,929.34,32
2,4,6,12,1,912.9500122070312,4,321.8,240,8,2,1,320.3,318.87,-321.73,5,631.22,40
2,4,7,1,1,696.6100463867188,5,286.04,216,28,0,1,0.0,300.82,300.82,4,1109.43,112
2,4,7,2,1,381.52996826171875,6,286.04,216,28,0,1,0.0,296.49,296.49,5,818.02,140
2,4,7,3,1,1377.9599914550781,3,286.04,216,28,0,1,0.0,289.3,289.3,2,1723.26,56
2,4,7,4,1,1562.2699890136719,2,286.04,216,28,0,0,0.0,0.0,0.0,2,1618.27,56
2,4,7,5,1,1402.989990234375,3,286.04,216,28,4,1,291.8,288.82,-878.4,6,692.59,168
2,4,7,6,1,1235.3800048828125,3,286.04,216,28,4,1,290.16,304.19,-856.44,6,546.94,168
2,4,7,7,1,720.9200134277344,5,286.04,216,28,0,1,0.0,290.5,290.5,4,1123.42,112
2,4,7,8,1,1251.8200378417969,3,286.04,216,28,0,1,0.0,286.04,286.04,2,1593.8600000000001,56
2,4,7,9,1,1316.3900146484375,3,286.04,216,28,0,1,0.0,286.02,286.02,2,1658.41,56
2,4,7,10,1,301.5699768066406,6,286.04,216,28,0,1,0.0,295.08,295.08,5,736.65,140
2,4,7,11,1,929.3399963378906,4,286.04,216,28,3,1,297.02,282.41,-608.64,6,488.7,168
2,4,7,12,1,631.2200317382812,5,286.04,216,28,0,1,0.0,299.23,299.23,4,1042.45,112
2,4,8,1,1,1109.4300537109375,4,254.67000000000002,192,8,0,2,0.0,263.23,526.47,2,1651.9,16
2,4,8,2,1,818.0199584960938,5,254.67000000000002,192,8,3,2,263.72,258.01,-275.14,6,590.88,48
2,4,8,3,1,1723.2599792480469,2,254.67000000000002,192,8,5,1,263.46,251.61,-1065.7,6,705.5600000000001,48
2,4,8,4,1,1618.2699890136719,2,254.67000000000002,192,8,5,1,256.08,256.93,-1023.49,6,642.78,48
2,4,8,5,1,692.5900268554688,6,254.67000000000002,192,8,2,2,262.31,270.98,17.35,6,757.94,48
2,4,8,6,1,546.9400024414062,6,254.67000000000002,192,8,0,2,0.0,262.52,525.04,4,1103.98,32
2,4,8,7,1,1123.4200134277344,4,254.67000000000002,192,8,4,2,264.3,255.58,-546.0600000000001,6,625.36,48
2,4,8,8,1,1593.8600463867188,2,254.67000000000002,192,8,0,1,0.0,249.44,249.44,1,1851.3,8
2,4,8,9,1,1658.4100036621094,2,254.67000000000002,192,8,0,0,0.0,0.0,0.0,2,1674.41,16
2,4,8,10,1,736.6499633789062,5,254.67000000000002,192,8,0,2,0.0,258.52,517.04,3,1277.69,24
2,4,8,11,1,488.70001220703125,6,254.67000000000002,192,8,0,2,0.0,267.78000000000003,535.5600000000001,4,1056.26,32
2,4,8,12,1,1042.4500427246094,4,254.67000000000002,192,8,0,2,0.0,269.74,539.49,2,1597.94,16
2,4,9,1,1,1651.9000244140625,2,251.94,168,60,6,1,252.03,242.45000000000002,-1269.73,7,802.1700000000001,420
2,4,9,2,1,590.8800048828125,6,251.94,168,60,0,4,0.0,250.13,1000.53,2,1711.41,120
2,4,9,3,1,705.5599212646484,6,251.94,168,60,0,4,0.0,251.24,1004.94,2,1830.5,120
2,4,9,4,1,642.7799377441406,6,251.94,168,60,0,4,0.0,251.20000000000002,1004.78,2,1767.56,120
2,4,9,5,1,757.9400024414062,6,251.94,168,60,0,4,0.0,247.39000000000001,989.57,2,1867.51,120
2,4,9,6,1,1103.97998046875,4,251.94,168,60,4,2,253.43,248.73000000000002,-516.24,6,947.74,360
2,4,9,7,1,625.3600463867188,6,251.94,168,60,2,4,248.46,247.5,493.06,4,1358.42,240
2,4,9,8,1,1851.300048828125,1,251.94,168,60,4,1,244.01,247.74,-728.29,4,1363.01,240
2,4,9,9,1,1674.4100036621094,2,251.94,168,60,0,1,0.0,255.28,255.28,1,1989.69,60
2,4,9,10,1,1277.68994140625,3,251.94,168,60,5,2,248.91,257.42,-729.69,6,908.0,360
2,4,9,11,1,1056.260009765625,4,251.94,168,60,4,2,249.14000000000001,243.07,-510.41,6,905.85,360
2,4,9,12,1,1597.9400329589844,2,251.94,168,60,5,1,249.55,253.93,-993.8000000000001,6,964.14,360
2,4,10,1,1,802.1699676513672,7,235.25,144,28,0,4,0.0,245.25,981.01,3,1867.18,84
2,4,10,2,1,1711.4100341796875,2,235.25,144,28,6,1,243.09,237.52,-1221.0,7,686.41,196
2,4,10,3,1,1830.4999237060547,2,235.25,144,28,0,1,0.0,236.3,236.3,1,2094.8,28
2,4,10,4,1,1767.5599670410156,2,235.25,144,28,0,1,0.0,235.15,235.15,1,2030.71,28
2,4,10,5,1,1867.510009765625,2,235.25,144,28,4,1,240.24,234.0,-726.95,5,1280.56,140
2,4,10,6,1,947.7399597167969,6,235.25,144,28,3,4,243.93,239.15,224.83,5,1312.57,140
2,4,10,7,1,1358.4200439453125,4,235.25,144,28,5,2,240.66,236.21,-730.89,7,823.53,196
2,4,10,8,1,1363.010025024414,4,235.25,144,28,5,2,240.53,241.01,-720.65,7,838.36,196
2,4,10,9,1,1989.6900024414062,1,235.25,144,28,0,1,0.0,246.91,246.91,0,2236.6,0
2,4,10,10,1,907.9998779296875,6,235.25,144,28,3,4,243.78,238.70000000000002,223.47,5,1271.47,140
2,4,10,11,1,905.8500061035156,6,235.25,144,28,0,4,0.0,244.67000000000002,978.6800000000001,2,1940.53,56
2,4,10,12,1,964.1400451660156,6,235.25,144,28,3,4,234.45000000000002,244.12,273.14,5,1377.28,140
2,4,11,1,1,1867.1799774169922,3,100.34,120,0,0,0,0.0,0.0,0.0,3,1867.18,0
2,4,11,2,1,686.4100189208984,7,100.34,120,0,0,0,0.0,0.0,0.0,7,686.41,0
2,4,11,3,1,2094.7999267578125,1,100.34,120,0,0,1,0.0,97.02,97.02,0,2191.82,0
2,4,11,4,1,2030.7099609375,1,100.34,120,0,1,0,97.08,0.0,-97.08,2,1933.63,0
2,4,11,5,1,1280.5599975585938,5,100.34,120,0,1,0,97.02,0.0,-97.02,6,1183.54,0
2,4,11,6,1,1312.5699768066406,5,100.34,120,0,0,0,0.0,0.0,0.0,5,1312.57,0
2,4,11,7,1,823.5299987792969,7,100.34,120,0,0,0,0.0,0.0,0.0,7,823.53,0
2,4,11,8,1,838.3599700927734,7,100.34,120,0,0,0,0.0,0.0,0.0,7,838.36,0
2,4,11,9,1,2236.6000061035156,0,100.34,120,0,1,0,92.06,0.0,-92.06,1,2144.54,0
2,4,11,10,1,1271.4698486328125,5,100.34,120,0,0,2,0.0,96.2,192.4,3,1463.8700000000001,0
2,4,11,11,1,1940.5299987792969,2,100.34,120,0,0,1,0.0,97.08,97.08,1,2037.6100000000001,0
2,4,11,12,1,1377.2799987792969,5,100.34,120,0,1,0,100.34,0.0,-100.34,6,1276.94,0
2,4,12,1,1,1867.1799774169922,3,100.53,96,60,0,1,0.0,94.05,94.05,2,2081.23,120
2,4,12,2,1,686.4100189208984,7,100.53,96,60,2,0,97.94,0.0,-195.89000000000001,9,1030.52,540
2,4,12,3,1,2191.819923400879,0,100.53,96,60,1,0,96.35000000000001,0.0,-96.35000000000001,1,2155.4700000000003,60
2,4,12,4,1,1933.6299591064453,2,100.53,96,60,0,2,0.0,92.43,184.86,0,2118.4900000000002,0
2,4,12,5,1,1183.5400009155273,6,100.53,96,60,1,0,89.5,0.0,-89.5,7,1514.04,420
2,4,12,6,1,1312.5699768066406,5,100.53,96,60,0,3,0.0,96.55,289.65000000000003,2,1722.22,120
2,4,12,7,1,823.5299987792969,7,100.53,96,60,1,0,94.05,0.0,-94.05,8,1209.48,480
2,4,12,8,1,838.3599700927734,7,100.53,96,60,0,0,0.0,0.0,0.0,7,1258.3600000000001,420
2,4,12,9,1,2144.540008544922,1,100.53,96,60,0,1,0.0,100.53,100.53,0,2245.07,0
2,4,12,10,1,1463.8698425292969,3,100.53,96,60,1,0,99.0,0.0,-99.0,4,1604.8700000000001,240
2,4,12,11,1,2037.6100006103516,1,100.53,96,60,1,0,94.3,0.0,-94.3,2,2063.31,120
2,4,12,12,1,1276.9400024414062,6,100.53,96,60,0,0,0.0,0.0,0.0,6,1636.94,360
2,4,13,1,1,2081.22998046875,2,68.01,72,8,0,1,0.0,72.66,72.66,1,2161.89,8
2,4,13,2,1,1030.52001953125,9,68.01,72,8,0,2,0.0,74.51,149.03,7,1235.55,56
2,4,13,3,1,2155.469924926758,1,68.01,72,8,1,0,57.71,0.0,-57.71,2,2113.76,16
2,4,13,4,1,2118.489959716797,0,68.01,72,8,0,-1,0.0,68.83,-68.83,1,2057.66,8
2,4,13,5,1,1514.0400009155273,7,68.01,72,8,0,1,0.0,54.910000000000004,54.910000000000004,6,1616.95,48
2,4,13,6,1,1722.219970703125,2,68.01,72,8,1,0,60.33,0.0,-60.33,3,1685.89,24
2,4,13,7,1,1209.479995727539,8,68.01,72,8,2,0,79.18,0.0,-158.35,10,1131.13,80
2,4,13,8,1,1258.3599700927734,7,68.01,72,8,0,5,0.0,55.28,276.39,2,1550.75,16
2,4,13,9,1,2245.0700073242188,0,68.01,72,8,3,0,71.38,0.0,-214.14000000000001,3,2054.93,24
2,4,13,10,1,1604.8698425292969,4,68.01,72,8,2,0,60.69,0.0,-121.37,6,1531.5,48
2,4,13,11,1,2063.3099975585938,2,68.01,72,8,2,0,74.74,0.0,-149.47,4,1945.8400000000001,32
2,4,13,12,1,1636.9400024414062,6,68.01,72,8,0,3,0.0,69.46000000000001,208.38,3,1869.32,24
2,4,14,1,1,2161.8899841308594,1,43.62,48,0,0,1,0.0,43.62,43.62,0,2205.51,0
2,4,14,2,1,1235.5500183105469,7,43.62,48,0,0,2,0.0,44.18,88.36,5,1323.91,0
2,4,14,3,1,2113.759925842285,2,43.62,48,0,0,2,0.0,51.49,102.98,0,2216.7400000000002,0
2,4,14,4,1,2057.6572235763847,1,43.62,48,0,0,0,0.0,0.0,0.0,1,2057.66,0
2,4,14,5,1,1616.9500007629395,6,43.62,48,0,1,0,39.800000000000004,0.0,-39.800000000000004,7,1577.15,0
2,4,14,6,1,1685.8899688720703,3,43.62,48,0,1,0,54.24,0.0,-54.24,4,1631.65,0
2,4,14,7,1,1131.1299896240234,10,43.62,48,0,1,0,57.34,0.0,-57.34,11,1073.79,0
2,4,14,8,1,1550.749984741211,2,43.62,48,0,0,1,0.0,54.24,54.24,1,1604.99,0
2,4,14,9,1,2054.9300079345703,3,43.62,48,0,0,0,0.0,0.0,0.0,3,2054.93,0
2,4,14,10,1,1531.4998397827148,6,43.62,48,0,1,0,48.56,0.0,-48.56,7,1482.94,0
2,4,14,11,1,1945.8399963378906,4,43.62,48,0,1,0,43.62,0.0,-43.62,5,1902.22,0
2,4,14,12,1,1869.3200073242188,3,43.62,48,0,1,0,45.64,0.0,-45.64,4,1823.68,0
2,4,15,1,1,2205.509983062744,0,1.0,24,8,1,0,1.0,0.0,-1.0,1,2212.51,8
2,4,15,2,1,1323.9100189208984,5,1.0,24,8,1,0,1.0,0.0,-1.0,6,1370.91,48
2,4,15,3,1,2216.7399291992188,0,1.0,24,8,1,0,1.0,0.0,-1.0,1,2223.7400000000002,8
2,4,15,4,1,2057.6572235763847,1,1.0,24,8,1,1,3.29,1.0,-2.29,1,2063.37,8
2,4,15,5,1,1577.150001525879,7,1.0,24,8,1,0,1.0,0.0,-1.0,8,1640.15,64
2,4,15,6,1,1631.6499671936035,4,1.0,24,8,1,0,4.96,0.0,-4.96,5,1666.69,40
2,4,15,7,1,1073.7899894714355,11,1.0,24,8,1,4,9.66,1.99,-1.7,8,1136.09,64
2,4,15,8,1,1604.9899864196777,1,1.0,24,8,1,0,1.0,0.0,-1.0,2,1619.99,16
2,4,15,9,1,2054.9300079345703,3,1.0,24,8,1,3,19.18,1.76,-13.89,1,2049.04,8
2,4,15,10,1,1482.9398384094238,7,1.0,24,8,0,3,0.0,14.8,44.39,4,1559.33,32
2,4,15,11,1,1902.2199974060059,5,1.0,24,8,1,0,1.0,0.0,-1.0,6,1949.22,48
2,4,15,12,1,1823.6800079345703,4,1.0,24,8,1,0,15.55,0.0,-15.55,5,1848.13,40
2,5,1,1,1,600.0,4,370.51,360,28,1,0,384.41,0.0,-384.41,5,355.59000000000003,140
2,5,1,2,1,600.0,4,370.51,360,28,1,0,370.51,0.0,-370.51,5,369.49,140
2,5,1,3,1,600.0,4,370.51,360,28,1,0,368.11,0.0,-368.11,5,371.89,140
2,5,1,4,1,600.0,4,370.51,360,28,0,0,0.0,0.0,0.0,4,712.0,112
2,5,1,5,1,600.0,4,370.51,360,28,0,0,0.0,0.0,0.0,4,712.0,112
2,5,1,6,1,600.0,4,370.51,360,28,1,0,364.21,0.0,-364.21,5,375.79,140
2,5,1,7,1,600.0,4,370.51,360,28,0,0,0.0,0.0,0.0,4,712.0,112
2,5,1,8,1,600.0,4,370.51,360,28,0,1,0.0,384.41,384.41,3,1068.41,84
2,5,1,9,1,600.0,4,370.51,360,28,0,1,0.0,370.51,370.51,3,1054.51,84
2,5,1,10,1,600.0,4,370.51,360,28,0,1,0.0,368.11,368.11,3,1052.1100000000001,84
2,5,1,11,1,600.0,4,370.51,360,28,0,1,0.0,364.21,364.21,3,1048.21,84
2,5,1,12,1,600.0,4,370.51,360,28,0,0,0.0,0.0,0.0,4,712.0,112
2,5,2,1,1,355.5899963378906,5,358.97,336,8,0,1,0.0,352.29,352.29,4,739.88,32
2,5,2,2,1,369.489990234375,5,358.97,336,8,1,0,358.97,0.0,-358.97,6,58.52,48
2,5,2,3,1,371.8900146484375,5,358.97,336,8,1,0,355.67,0.0,-355.67,6,64.22,48
2,5,2,4,1,712.0,4,358.97,336,8,0,1,0.0,347.14,347.14,3,1083.14,24
2,5,2,5,1,712.0,4,358.97,336,8,0,0,0.0,0.0,0.0,4,744.0,32
2,5,2,6,1,375.7900085449219,5,358.97,336,8,0,0,0.0,0.0,0.0,5,415.79,40
2,5,2,7,1,712.0,4,358.97,336,8,0,1,0.0,358.97,358.97,3,1094.97,24
2,5,2,8,1,1068.4100036621094,3,358.97,336,8,0,0,0.0,0.0,0.0,3,1092.41,24
2,5,2,9,1,1054.510009765625,3,358.97,336,8,0,0,0.0,0.0,0.0,3,1078.51,24
2,5,2,10,1,1052.1099853515625,3,358.97,336,8,0,1,0.0,355.67,355.67,2,1423.78,16
2,5,2,11,1,1048.2099914550781,3,358.97,336,8,0,0,0.0,0.0,0.0,3,1072.21,24
2,5,2,12,1,712.0,4,358.97,336,8,2,0,349.71,0.0,-699.4300000000001,6,60.57,48
2,5,3,1,1,739.8800048828125,4,322.58,312,0,0,1,0.0,318.05,318.05,3,1057.93,0
2,5,3,2,1,58.519989013671875,6,322.58,312,0,0,0,0.0,0.0,0.0,6,58.52,0
2,5,3,3,1,64.22000122070312,6,322.58,312,0,0,0,0.0,0.0,0.0,6,64.22,0
2,5,3,4,1,1083.1400146484375,3,322.58,312,0,0,0,0.0,0.0,0.0,3,1083.14,0
2,5,3,5,1,744.0,4,322.58,312,0,0,0,0.0,0.0,0.0,4,744.0,0
2,5,3,6,1,415.7900085449219,5,322.58,312,0,0,2,0.0,318.06,636.12,3,1051.91,0
2,5,3,7,1,1094.9700012207031,3,322.58,312,0,2,0,320.53000000000003,0.0,-641.0600000000001,5,453.91,0
2,5,3,8,1,1092.4100036621094,3,322.58,312,0,0,0,0.0,0.0,0.0,3,1092.41,0
2,5,3,9,1,1078.510009765625,3,322.58,312,0,3,0,322.92,0.0,-968.77,6,109.74000000000001,0
2,5,3,10,1,1423.7799987792969,2,322.58,312,0,1,0,321.34000000000003,0.0,-321.34000000000003,3,1102.44,0
2,5,3,11,1,1072.2099914550781,3,322.58,312,0,0,1,0.0,326.28000000000003,326.28000000000003,2,1398.49,0
2,5,3,12,1,60.57000732421875,6,322.58,312,0,0,2,0.0,325.36,650.72,4,711.29,0
2,5,4,1,1,1057.9299926757812,3,318.40000000000003,288,28,1,0,319.97,0.0,-319.97,4,849.96,112
2,5,4,2,1,58.519989013671875,6,318.40000000000003,288,28,0,1,0.0,319.97,319.97,5,518.49,140
2,5,4,3,1,64.22000122070312,6,318.40000000000003,288,28,0,1,0.0,318.40000000000003,318.40000000000003,5,522.62,140
2,5,4,4,1,1083.1400146484375,3,318.40000000000003,288,28,0,0,0.0,0.0,0.0,3,1167.14,84
2,5,4,5,1,744.0,4,318.40000000000003,288,28,0,1,0.0,324.6,324.6,3,1152.6000000000001,84
2,5,4,6,1,1051.9100036621094,3,318.40000000000003,288,28,2,1,324.52,314.06,-334.98,4,828.9300000000001,112
2,5,4,7,1,453.9100036621094,5,318.40000000000003,288,28,0,1,0.0,324.89,324.89,4,890.8000000000001,112
2,5,4,8,1,1092.4100036621094,3,318.40000000000003,288,28,0,0,0.0,0.0,0.0,3,1176.41,84
2,5,4,9,1,109.739990234375,6,318.40000000000003,288,28,0,1,0.0,321.67,321.67,5,571.41,140
2,5,4,10,1,1102.4400024414062,3,318.40000000000003,288,28,0,0,0.0,0.0,0.0,3,1186.44,84
2,5,4,11,1,1398.489990234375,2,318.40000000000003,288,28,3,1,321.56,317.94,-646.73,4,863.76,112
2,5,4,12,1,711.2899780273438,4,318.40000000000003,288,28,2,1,316.0,324.15000000000003,-307.85,5,543.44,140
2,5,5,1,1,849.9599914550781,4,318.82,264,0,0,1,0.0,312.73,312.73,3,1162.69,0
2,5,5,2,1,518.489990234375,5,318.82,264,0,0,1,0.0,319.11,319.11,4,837.6,0
2,5,5,3,1,522.6199951171875,5,318.82,264,0,1,0,311.36,0.0,-311.36,6,211.26,0
2,5,5,4,1,1167.1400146484375,3,318.82,264,0,3,0,317.07,0.0,-951.21,6,215.93,0
2,5,5,5,1,1152.6000061035156,3,318.82,264,0,0,0,0.0,0.0,0.0,3,1152.6000000000001,0
2,5,5,6,1,828.9300231933594,4,318.82,264,0,0,1,0.0,311.36,311.36,3,1140.29,0
2,5,5,7,1,890.8000183105469,4,318.82,264,0,0,1,0.0,318.82,318.82,3,1209.6200000000001,0
2,5,5,8,1,1176.4100036621094,3,318.82,264,0,0,0,0.0,0.0,0.0,3,1176.41,0
2,5,5,9,1,571.4100036621094,5,318.82,264,0,1,0,319.11,0.0,-319.11,6,252.3,0
2,5,5,10,1,1186.4400024414062,3,318.82,264,0,0,0,0.0,0.0,0.0,3,1186.44,0
2,5,5,11,1,863.760009765625,4,318.82,264,0,0,1,0.0,319.66,319.66,3,1183.42,0
2,5,5,12,1,543.4399719238281,5,318.82,264,0,0,0,0.0,0.0,0.0,5,543.44,0
2,5,6,1,1,1162.6900024414062,3,295.34000000000003,240,0,3,1,284.45,292.79,-560.5600000000001,5,602.13,0
2,5,6,2,1,837.5999755859375,4,295.34000000000003,240,0,2,0,288.82,0.0,-577.64,6,259.96,0
2,5,6,3,1,211.260009765625,6,295.34000000000003,240,0,0,1,0.0,289.02,289.02,5,500.28000000000003,0
2,5,6,4,1,215.92999267578125,6,295.34000000000003,240,0,0,0,0.0,0.0,0.0,6,215.93,0
2,5,6,5,1,1152.6000061035156,3,295.34000000000003,240,0,0,1,0.0,289.52,289.52,2,1442.1200000000001,0
2,5,6,6,1,1140.2900085449219,3,295.34000000000003,240,0,0,1,0.0,295.34000000000003,295.34000000000003,2,1435.63,0
2,5,6,7,1,1209.6200256347656,3,295.34000000000003,240,0,0,1,0.0,285.69,285.69,2,1495.31,0
2,5,6,8,1,1176.4100036621094,3,295.34000000000003,240,0,0,1,0.0,292.57,292.57,2,1468.98,0
2,5,6,9,1,252.30001831054688,6,295.34000000000003,240,0,0,1,0.0,281.59000000000003,281.59000000000003,5,533.89,0
2,5,6,10,1,1186.4400024414062,3,295.34000000000003,240,0,0,1,0.0,282.24,282.24,2,1468.68,0
2,5,6,11,1,1183.4200134277344,3,295.34000000000003,240,0,4,1,290.02,282.3,-877.77,6,305.65000000000003,0
2,5,6,12,1,543.4399719238281,5,295.34000000000003,240,0,0,0,0.0,0.0,0.0,5,543.44,0
2,5,7,1,1,602.1300354003906,5,189.87,216,0,1,0,187.03,0.0,-187.03,6,415.1,0
2,5,7,2,1,259.9599609375,6,189.87,216,0,0,2,0.0,191.97,383.94,4,643.9,0
2,5,7,3,1,500.2799987792969,5,189.87,216,0,1,0,190.45000000000002,0.0,-190.45000000000002,6,309.83,0
2,5,7,4,1,215.92999267578125,6,189.87,216,0,0,0,0.0,0.0,0.0,6,215.93,0
2,5,7,5,1,1442.1199951171875,2,189.87,216,0,0,0,0.0,0.0,0.0,2,1442.1200000000001,0
2,5,7,6,1,1435.6300048828125,2,189.87,216,0,1,0,179.3,0.0,-179.3,3,1256.33,0
2,5,7,7,1,1495.3100280761719,2,189.87,216,0,1,2,193.78,184.59,175.39000000000001,1,1670.7,0
2,5,7,8,1,1468.9800109863281,2,189.87,216,0,1,2,188.58,188.74,188.9,1,1657.88,0
2,5,7,9,1,533.8900146484375,5,189.87,216,0,0,1,0.0,188.58,188.58,4,722.47,0
2,5,7,10,1,1468.6799926757812,2,189.87,216,0,1,0,190.16,0.0,-190.16,3,1278.52,0
2,5,7,11,1,305.6500549316406,6,189.87,216,0,0,0,0.0,0.0,0.0,6,305.65000000000003,0
2,5,7,12,1,543.4399719238281,5,189.87,216,0,1,0,189.87,0.0,-189.87,6,353.57,0
2,5,8,1,1,415.10003662109375,6,192.55,192,28,0,1,0.0,189.97,189.97,5,745.07,140
2,5,8,2,1,643.8999633789062,4,192.55,192,28,0,2,0.0,193.88,387.76,2,1087.66,56
2,5,8,3,1,309.8300018310547,6,192.55,192,28,1,0,190.37,0.0,-190.37,7,315.46,196
2,5,8,4,1,215.92999267578125,6,192.55,192,28,1,0,197.69,0.0,-197.69,7,214.24,196
2,5,8,5,1,1442.1199951171875,2,192.55,192,28,0,1,0.0,191.78,191.78,1,1661.9,28
2,5,8,6,1,1256.3300018310547,3,192.55,192,28,1,0,193.37,0.0,-193.37,4,1174.96,112
2,5,8,7,1,1670.7000427246094,1,192.55,192,28,1,0,197.39000000000001,0.0,-197.39000000000001,2,1529.31,56
2,5,8,8,1,1657.8800201416016,1,192.55,192,28,2,0,190.88,0.0,-381.75,3,1360.13,84
2,5,8,9,1,722.4700164794922,4,192.55,192,28,0,1,0.0,193.37,193.37,3,999.84,84
2,5,8,10,1,1278.5199890136719,3,192.55,192,28,1,0,192.55,0.0,-192.55,4,1197.97,112
2,5,8,11,1,305.6500549316406,6,192.55,192,28,0,1,0.0,192.55,192.55,5,638.2,140
2,5,8,12,1,353.5699768066406,6,192.55,192,28,0,1,0.0,197.69,197.69,5,691.26,140
2,5,9,1,1,745.0700378417969,5,186.57,168,60,0,1,0.0,184.03,184.03,4,1169.1000000000001,240
2,5,9,2,1,1087.6599731445312,2,186.57,168,60,2,0,183.85,0.0,-367.7,4,959.96,240
2,5,9,3,1,315.4600067138672,7,186.57,168,60,0,1,0.0,186.57,186.57,6,862.03,360
2,5,9,4,1,214.239990234375,7,186.57,168,60,0,0,0.0,0.0,0.0,7,634.24,420
2,5,9,5,1,1661.8999938964844,1,186.57,168,60,1,0,189.48,0.0,-189.48,2,1592.42,120
2,5,9,6,1,1174.9600067138672,4,186.57,168,60,3,0,182.66,0.0,-547.99,7,1046.97,420
2,5,9,7,1,1529.310043334961,2,186.57,168,60,0,1,0.0,173.51,173.51,1,1762.82,60
2,5,9,8,1,1360.1300201416016,3,186.57,168,60,0,1,0.0,181.13,181.13,2,1661.26,120
2,5,9,9,1,999.8400115966797,3,186.57,168,60,0,1,0.0,186.02,186.02,2,1305.8600000000001,120
2,5,9,10,1,1197.969985961914,4,186.57,168,60,1,0,184.03,0.0,-184.03,5,1313.94,300
2,5,9,11,1,638.2000579833984,5,186.57,168,60,0,1,0.0,188.46,188.46,4,1066.66,240
2,5,9,12,1,691.2599792480469,5,186.57,168,60,0,1,0.0,189.48,189.48,4,1120.74,240
2,5,10,1,1,1169.1000366210938,4,168.3,144,28,0,1,0.0,176.45000000000002,176.45000000000002,3,1429.55,84
2,5,10,2,1,959.9599609375,4,168.3,144,28,0,0,0.0,0.0,0.0,4,1071.96,112
2,5,10,3,1,862.0300140380859,6,168.3,144,28,0,1,0.0,168.3,168.3,5,1170.33,140
2,5,10,4,1,634.239990234375,7,168.3,144,28,0,0,0.0,0.0,0.0,7,830.24,196
2,5,10,5,1,1592.4199981689453,2,168.3,144,28,0,1,0.0,164.52,164.52,1,1784.94,28
2,5,10,6,1,1046.9700164794922,7,168.3,144,28,0,0,0.0,0.0,0.0,7,1242.97,196
2,5,10,7,1,1762.8200378417969,1,168.3,144,28,0,0,0.0,0.0,0.0,1,1790.82,28
2,5,10,8,1,1661.260025024414,2,168.3,144,28,0,1,0.0,159.43,159.43,1,1848.69,28
2,5,10,9,1,1305.8600158691406,2,168.3,144,28,0,1,0.0,177.3,177.3,1,1511.16,28
2,5,10,10,1,1313.9399871826172,5,168.3,144,28,1,0,176.45000000000002,0.0,-176.45000000000002,6,1305.49,168
2,5,10,11,1,1066.6600646972656,4,168.3,144,28,2,0,166.41,0.0,-332.82,6,901.84,168
2,5,10,12,1,1120.739974975586,4,168.3,144,28,2,0,168.37,0.0,-336.73,6,952.01,168
2,5,11,1,1,1429.550033569336,3,105.43,120,60,1,2,100.24000000000001,93.61,86.99,2,1636.54,120
2,5,11,2,1,1071.9599609375,4,105.43,120,60,1,2,86.71000000000001,89.25,91.78,3,1343.74,180
2,5,11,3,1,1170.3300170898438,5,105.43,120,60,2,5,92.84,97.74000000000001,303.03000000000003,2,1593.3600000000001,120
2,5,11,4,1,830.239990234375,7,105.43,120,60,2,0,96.25,0.0,-192.51,9,1177.73,540
2,5,11,5,1,1784.9400024414062,1,105.43,120,60,1,1,92.11,84.46000000000001,-7.65,1,1837.29,60
2,5,11,6,1,1242.9700164794922,7,105.43,120,60,0,1,0.0,95.57000000000001,95.57000000000001,6,1698.54,360
2,5,11,7,1,1790.8200378417969,1,105.43,120,60,1,0,95.57000000000001,0.0,-95.57000000000001,2,1815.25,120
2,5,11,8,1,1848.6900177001953,1,105.43,120,60,2,0,95.01,0.0,-190.02,3,1838.67,180
2,5,11,9,1,1511.1600189208984,1,105.43,120,60,0,1,0.0,108.05,108.05,0,1619.21,0
2,5,11,10,1,1305.489990234375,6,105.43,120,60,1,0,94.24,0.0,-94.24,7,1631.25,420
2,5,11,11,1,901.8400573730469,6,105.43,120,60,0,0,0.0,0.0,0.0,6,1261.84,360
2,5,11,12,1,952.0099639892578,6,105.43,120,60,1,0,105.43,0.0,-105.43,7,1266.58,420
2,5,12,1,1,1636.5400314331055,2,103.09,96,8,0,1,0.0,93.09,93.09,1,1737.63,8
2,5,12,2,1,1343.7399673461914,3,103.09,96,8,0,1,0.0,113.26,113.26,2,1473.0,16
